name,city,price,recorded_date
Eblu Feo,Ahmedabad,? 1.10 Lakh onwards,2023-11-10
Eblu Feo,Hyderabad,? 1.08 Lakh onwards,2023-11-10
Eblu Feo,Chennai,? 1.08 Lakh onwards,2023-11-10
Eblu Feo,Bangalore,? 1.08 Lakh onwards,2023-11-10
Eblu Feo,Guwahati,? 1.12 Lakh onwards,2023-11-10
Eblu Feo,Lucknow,? 1.04 Lakh onwards,2023-11-10
Gemopai Ryder,New Delhi,? 73.90 K onwards,2023-11-10
Gemopai Ryder,Pune,? 78.15 K onwards,2023-11-10
Gemopai Ryder,Mumbai,? 78.15 K onwards,2023-11-10
Gemopai Ryder,Kolkata,? 83.11 K onwards,2023-11-10
Gemopai Ryder,Ahmedabad,? 78.15 K onwards,2023-11-10
Gemopai Ryder,Hyderabad,? 76.73 K onwards,2023-11-10
Gemopai Ryder,Chennai,? 76.73 K onwards,2023-11-10
Gemopai Ryder,Bangalore,? 76.73 K onwards,2023-11-10
Gemopai Ryder,Guwahati,? 79.56 K onwards,2023-11-10
Gemopai Ryder,Lucknow,? 73.90 K onwards,2023-11-10
Gemopai Astrid Lite,New Delhi,? 83.44 K onwards,2023-11-10
Gemopai Astrid Lite,Pune,? 89.04 K onwards,2023-11-10
Gemopai Astrid Lite,Mumbai,? 89.04 K onwards,2023-11-10
Gemopai Astrid Lite,Kolkata,? 86.64 K onwards,2023-11-10
Gemopai Astrid Lite,Ahmedabad,? 88.24 K onwards,2023-11-10
Gemopai Astrid Lite,Hyderabad,? 90.64 K onwards,2023-11-10
Gemopai Astrid Lite,Chennai,? 86.64 K onwards,2023-11-10
Gemopai Astrid Lite,Bangalore,? 93.04 K onwards,2023-11-10
Gemopai Astrid Lite,Guwahati,? 85.94 K onwards,2023-11-10
Gemopai Astrid Lite,Lucknow,? 88.24 K onwards,2023-11-10
Gemopai Miso,New Delhi,? 45.89 K onwards,2023-11-10
Gemopai Miso,Pune,? 48.97 K onwards,2023-11-10
Gemopai Miso,Mumbai,? 48.97 K onwards,2023-11-10
Gemopai Miso,Kolkata,? 47.65 K onwards,2023-11-10
Gemopai Miso,Ahmedabad,? 48.53 K onwards,2023-11-10
Gemopai Miso,Hyderabad,? 49.85 K onwards,2023-11-10
Gemopai Miso,Chennai,? 47.65 K onwards,2023-11-10
Gemopai Miso,Bangalore,? 50.29 K onwards,2023-11-10
Gemopai Miso,Guwahati,? 48.39 K onwards,2023-11-10
Gemopai Miso,Lucknow,? 47.65 K onwards,2023-11-10
Gemopai Ryder SuperMax,New Delhi,? 83.44 K onwards,2023-11-10
Gemopai Ryder SuperMax,Pune,? 88.24 K onwards,2023-11-10
Gemopai Ryder SuperMax,Mumbai,? 88.24 K onwards,2023-11-10
Gemopai Ryder SuperMax,Kolkata,? 93.84 K onwards,2023-11-10
Gemopai Ryder SuperMax,Ahmedabad,? 88.24 K onwards,2023-11-10
Gemopai Ryder SuperMax,Hyderabad,? 86.64 K onwards,2023-11-10
Gemopai Ryder SuperMax,Chennai,? 86.64 K onwards,2023-11-10
Gemopai Ryder SuperMax,Bangalore,? 86.64 K onwards,2023-11-10
Gemopai Ryder SuperMax,Guwahati,? 89.84 K onwards,2023-11-10
Gemopai Ryder SuperMax,Lucknow,? 83.44 K onwards,2023-11-10
White Carbon Motors GT5,New Delhi,? 1.30 Lakh onwards,2023-11-10
White Carbon Motors GT5,Pune,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors GT5,Mumbai,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors GT5,Kolkata,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors GT5,Ahmedabad,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors GT5,Hyderabad,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors GT5,Chennai,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors GT5,Bangalore,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors GT5,Guwahati,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors GT5,Lucknow,? 1.20 Lakh onwards,2023-11-10
White Carbon Motors O3,New Delhi,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Pune,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Mumbai,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Kolkata,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Ahmedabad,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Hyderabad,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Chennai,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Bangalore,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Guwahati,? 58.30 K onwards,2023-11-10
White Carbon Motors O3,Lucknow,? 58.30 K onwards,2023-11-10
Bounce Infinity E1,New Delhi,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Pune,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Mumbai,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Kolkata,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Ahmedabad,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Hyderabad,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Chennai,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Bangalore,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Guwahati,? 97.40 K onwards,2023-11-10
Bounce Infinity E1,Lucknow,? 97.40 K onwards,2023-11-10
Lectrix SX25,New Delhi,? 56.84 K onwards,2023-11-10
Lectrix SX25,Pune,? 60.11 K onwards,2023-11-10
Lectrix SX25,Mumbai,? 60.11 K onwards,2023-11-10
Lectrix SX25,Kolkata,? 63.93 K onwards,2023-11-10
Lectrix SX25,Ahmedabad,? 60.11 K onwards,2023-11-10
Lectrix SX25,Hyderabad,? 59.02 K onwards,2023-11-10
Lectrix SX25,Chennai,? 59.02 K onwards,2023-11-10
Lectrix SX25,Bangalore,? 59.02 K onwards,2023-11-10
Lectrix SX25,Guwahati,? 61.20 K onwards,2023-11-10
Lectrix SX25,Lucknow,? 56.84 K onwards,2023-11-10
Lectrix LXS G 2.0,New Delhi,? 1.04 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Pune,? 1.10 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Mumbai,? 1.10 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Kolkata,? 1.17 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Ahmedabad,? 1.10 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Hyderabad,? 1.08 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Chennai,? 1.08 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Bangalore,? 1.08 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Guwahati,? 1.12 Lakh onwards,2023-11-10
Lectrix LXS G 2.0,Lucknow,? 1.04 Lakh onwards,2023-11-10
Lectrix LXS,New Delhi,? 95.18 K onwards,2023-11-10
Lectrix LXS,Pune,? 95.18 K onwards,2023-11-10
Lectrix LXS,Mumbai,? 95.18 K onwards,2023-11-10
Lectrix LXS,Kolkata,? 95.18 K onwards,2023-11-10
Lectrix LXS,Ahmedabad,? 95.18 K onwards,2023-11-10
Lectrix LXS,Hyderabad,? 95.18 K onwards,2023-11-10
Lectrix LXS,Chennai,? 95.18 K onwards,2023-11-10
Lectrix LXS,Bangalore,? 95.18 K onwards,2023-11-10
Lectrix LXS,Guwahati,? 95.18 K onwards,2023-11-10
Lectrix LXS,Lucknow,? 95.18 K onwards,2023-11-10
Avon E Lite,New Delhi,? 29.20 K onwards,2023-11-10
Avon E Lite,Pune,? 29.20 K onwards,2023-11-10
Avon E Lite,Mumbai,? 29.20 K onwards,2023-11-10
Avon E Lite,Kolkata,? 29.20 K onwards,2023-11-10
Avon E Lite,Ahmedabad,? 29.20 K onwards,2023-11-10
Avon E Lite,Hyderabad,? 29.20 K onwards,2023-11-10
Avon E Lite,Chennai,? 29.20 K onwards,2023-11-10
Avon E Lite,Bangalore,? 29.20 K onwards,2023-11-10
Avon E Lite,Guwahati,? 29.20 K onwards,2023-11-10
Avon E Lite,Lucknow,? 29.20 K onwards,2023-11-10
Avon E Scoot,New Delhi,? 46.94 K onwards,2023-11-10
Avon E Scoot,Pune,? 46.94 K onwards,2023-11-10
Avon E Scoot,Mumbai,? 46.94 K onwards,2023-11-10
Avon E Scoot,Kolkata,? 46.94 K onwards,2023-11-10
Avon E Scoot,Ahmedabad,? 46.94 K onwards,2023-11-10
Avon E Scoot,Hyderabad,? 46.94 K onwards,2023-11-10
Avon E Scoot,Chennai,? 46.94 K onwards,2023-11-10
Avon E Scoot,Bangalore,? 46.94 K onwards,2023-11-10
Avon E Scoot,Guwahati,? 46.94 K onwards,2023-11-10
Avon E Scoot,Lucknow,? 46.94 K onwards,2023-11-10
Avon E Plus,New Delhi,? 26.07 K onwards,2023-11-10
Avon E Plus,Pune,? 26.07 K onwards,2023-11-10
Avon E Plus,Mumbai,? 26.07 K onwards,2023-11-10
Avon E Plus,Kolkata,? 26.07 K onwards,2023-11-10
Avon E Plus,Ahmedabad,? 26.07 K onwards,2023-11-10
Avon E Plus,Hyderabad,? 26.07 K onwards,2023-11-10
Avon E Plus,Chennai,? 26.07 K onwards,2023-11-10
Avon E Plus,Bangalore,? 26.07 K onwards,2023-11-10
Avon E Plus,Guwahati,? 26.07 K onwards,2023-11-10
Avon E Plus,Lucknow,? 26.07 K onwards,2023-11-10
Avon E - STAR,New Delhi,? 62.58 K onwards,2023-11-10
Avon E - STAR,Pune,? 62.58 K onwards,2023-11-10
Avon E - STAR,Mumbai,? 62.58 K onwards,2023-11-10
Avon E - STAR,Kolkata,? 62.58 K onwards,2023-11-10
Avon E - STAR,Ahmedabad,? 62.58 K onwards,2023-11-10
Avon E - STAR,Hyderabad,? 62.58 K onwards,2023-11-10
Avon E - STAR,Chennai,? 62.58 K onwards,2023-11-10
Avon E - STAR,Bangalore,? 62.58 K onwards,2023-11-10
Avon E - STAR,Guwahati,? 62.58 K onwards,2023-11-10
Avon E - STAR,Lucknow,? 62.58 K onwards,2023-11-10
Avon E Mate,New Delhi,? 46.94 K onwards,2023-11-10
Avon E Mate,Pune,? 46.94 K onwards,2023-11-10
Avon E Mate,Mumbai,? 46.94 K onwards,2023-11-10
Avon E Mate,Kolkata,? 46.94 K onwards,2023-11-10
Avon E Mate,Ahmedabad,? 46.94 K onwards,2023-11-10
Avon E Mate,Hyderabad,? 46.94 K onwards,2023-11-10
Avon E Mate,Chennai,? 46.94 K onwards,2023-11-10
Avon E Mate,Bangalore,? 46.94 K onwards,2023-11-10
Avon E Mate,Guwahati,? 46.94 K onwards,2023-11-10
Avon E Mate,Lucknow,? 46.94 K onwards,2023-11-10
Kyte Energy Magnum Pro,New Delhi,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Pune,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Mumbai,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Kolkata,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Ahmedabad,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Hyderabad,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Chennai,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Bangalore,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Guwahati,? 84.48 K onwards,2023-11-10
Kyte Energy Magnum Pro,Lucknow,? 84.48 K onwards,2023-11-10
Li-ions Spock Electric Scooter,New Delhi,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Pune,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Mumbai,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Kolkata,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Ahmedabad,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Hyderabad,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Chennai,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Bangalore,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Guwahati,? 67.80 K onwards,2023-11-10
Li-ions Spock Electric Scooter,Lucknow,? 67.80 K onwards,2023-11-10
Avera Retrosa,New Delhi,? 92.72 K onwards,2023-11-10
Avera Retrosa,Pune,? 92.72 K onwards,2023-11-10
Avera Retrosa,Mumbai,? 92.72 K onwards,2023-11-10
Avera Retrosa,Kolkata,? 92.72 K onwards,2023-11-10
Avera Retrosa,Ahmedabad,? 92.72 K onwards,2023-11-10
Avera Retrosa,Hyderabad,? 92.72 K onwards,2023-11-10
Avera Retrosa,Chennai,? 92.72 K onwards,2023-11-10
Avera Retrosa,Bangalore,? 92.72 K onwards,2023-11-10
Avera Retrosa,Guwahati,? 92.72 K onwards,2023-11-10
Avera Retrosa,Lucknow,? 92.72 K onwards,2023-11-10
Fujiyama Spectra,New Delhi,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Pune,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Mumbai,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Kolkata,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Ahmedabad,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Hyderabad,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Chennai,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Bangalore,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Guwahati,? 53.74 K onwards,2023-11-10
Fujiyama Spectra,Lucknow,? 53.74 K onwards,2023-11-10
Fujiyama Spectra Pro,New Delhi,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Pune,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Mumbai,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Kolkata,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Ahmedabad,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Hyderabad,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Chennai,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Bangalore,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Guwahati,? 56.72 K onwards,2023-11-10
Fujiyama Spectra Pro,Lucknow,? 56.72 K onwards,2023-11-10
Fujiyama Ozone,New Delhi,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Pune,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Mumbai,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Kolkata,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Ahmedabad,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Hyderabad,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Chennai,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Bangalore,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Guwahati,? 1.04 Lakh onwards,2023-11-10
Fujiyama Ozone,Lucknow,? 1.04 Lakh onwards,2023-11-10
Vegh S25,New Delhi,? 79.27 K onwards,2023-11-10
Vegh S25,Pune,? 83.83 K onwards,2023-11-10
Vegh S25,Mumbai,? 83.83 K onwards,2023-11-10
Vegh S25,Kolkata,? 89.15 K onwards,2023-11-10
Vegh S25,Ahmedabad,? 83.83 K onwards,2023-11-10
Vegh S25,Hyderabad,? 82.31 K onwards,2023-11-10
Vegh S25,Chennai,? 82.31 K onwards,2023-11-10
Vegh S25,Bangalore,? 82.31 K onwards,2023-11-10
Vegh S25,Guwahati,? 85.35 K onwards,2023-11-10
Vegh S25,Lucknow,? 79.27 K onwards,2023-11-10
Vegh S60,New Delhi,? 1.35 Lakh onwards,2023-11-10
Vegh S60,Pune,? 1.43 Lakh onwards,2023-11-10
Vegh S60,Mumbai,? 1.43 Lakh onwards,2023-11-10
Vegh S60,Kolkata,? 1.52 Lakh onwards,2023-11-10
Vegh S60,Ahmedabad,? 1.43 Lakh onwards,2023-11-10
Vegh S60,Hyderabad,? 1.41 Lakh onwards,2023-11-10
Vegh S60,Chennai,? 1.41 Lakh onwards,2023-11-10
Vegh S60,Bangalore,? 1.41 Lakh onwards,2023-11-10
Vegh S60,Guwahati,? 1.46 Lakh onwards,2023-11-10
Vegh S60,Lucknow,? 1.35 Lakh onwards,2023-11-10
Vegh L25,New Delhi,? 83.44 K onwards,2023-11-10
Vegh L25,Pune,? 88.24 K onwards,2023-11-10
Vegh L25,Mumbai,? 88.24 K onwards,2023-11-10
Vegh L25,Kolkata,? 93.84 K onwards,2023-11-10
Vegh L25,Ahmedabad,? 88.24 K onwards,2023-11-10
Vegh L25,Hyderabad,? 86.64 K onwards,2023-11-10
Vegh L25,Chennai,? 86.64 K onwards,2023-11-10
Vegh L25,Bangalore,? 86.64 K onwards,2023-11-10
Vegh L25,Guwahati,? 89.84 K onwards,2023-11-10
Vegh L25,Lucknow,? 83.44 K onwards,2023-11-10
